NCBITaxon:11128	Bovine coronavirus	Wikidata:Q4950554	bovine coronavirus	true	
NCBITaxon:11138	Murine hepatitis virus	Wikipedia:Mouse_hepatitis_virus	mouse hepatitis virus	false	
NCBITaxon:11138	Murine hepatitis virus	Wikipedia:Mouse_hepatitis_virus	mouse hepatitis virus	true	
NCBITaxon:11152	Turkey coronavirus	Wikidata:Q7855142	turkey coronavirus	false	
NCBITaxon:11152	Turkey coronavirus	Wikidata:Q7855142	turkey coronavirus	true	
NCBITaxon:11157	Mononegavirales	Wikidata:Q1753162	mononegavirales	false	
NCBITaxon:11157	Mononegavirales	Wikidata:Q1753162	mononegavirales	true	
NCBITaxon:11191	Sendai virus	Wikipedia:Sendai_virus	sendai virus	false	
NCBITaxon:11191	Sendai virus	Wikipedia:Sendai_virus	sendai virus	true	
NCBITaxon:112090	Aphanomyces astaci	Wikipedia:Aphanomyces_astaci	aphanomyces astaci	false	
NCBITaxon:112090	Aphanomyces astaci	Wikipedia:Aphanomyces_astaci	aphanomyces astaci	true	
NCBITaxon:11240	Phocine distemper virus	Wikipedia:Phocine_distemper_virus	phocine distemper virus	false	
NCBITaxon:11240	Phocine distemper virus	Wikipedia:Phocine_distemper_virus	phocine distemper virus	true	
NCBITaxon:11266	Filoviridae	Wikidata:Q46305	filoviridae	false	
NCBITaxon:11266	Filoviridae	Wikidata:Q46305	filoviridae	true	
NCBITaxon:11269	Marburg marburgvirus	Wikidata:Q6755280	marburg marburgvirus	false	
NCBITaxon:11269	Marburg marburgvirus	Wikidata:Q6755280	marburg marburgvirus	true	
NCBITaxon:11290	Infectious hematopoietic necrosis virus	Wikidata:Q880931	infectious hematopoietic necrosis virus	false	
NCBITaxon:11290	Infectious hematopoietic necrosis virus	Wikidata:Q880931	infectious hematopoietic necrosis virus	true	
NCBITaxon:1133363	Schmallenberg virus	Wikidata:Q267036	schmallenberg virus	false	
NCBITaxon:1133363	Schmallenberg virus	Wikidata:Q267036	schmallenberg virus	true	
NCBITaxon:11604	Puumala virus	Wikipedia:Puumala_virus	puumala virus	false	
NCBITaxon:11604	Puumala virus	Wikipedia:Puumala_virus	puumala virus	true	
NCBITaxon:11620	Lassa virus	Wikipedia:Lassa_virus	lassa virus	false	
NCBITaxon:11620	Lassa virus	Wikipedia:Lassa_virus	lassa virus	true	
NCBITaxon:11673	Feline immunodeficiency virus	Wikidata:Q1129598	feline immunodeficiency virus	false	
NCBITaxon:11673	Feline immunodeficiency virus	Wikidata:Q1129598	feline immunodeficiency virus	true	
NCBITaxon:11723	Simian immunodeficiency virus	Wikipedia:Simian_immunodeficiency_virus	simian immunodeficiency virus	false	
NCBITaxon:11723	Simian immunodeficiency virus	Wikipedia:Simian_immunodeficiency_virus	simian immunodeficiency virus	true	
NCBITaxon:11741	Visna/maedi virus	Wikipedia:Visna_virus	visna virus	false	
NCBITaxon:11741	Visna/maedi virus	Wikipedia:Visna_virus	visna virus	true	
NCBITaxon:11746	Jaagsiekte sheep retrovirus	Wikipedia:Jaagsiekte_sheep_retrovirus	jaagsiekte sheep retrovirus	false	
NCBITaxon:11746	Jaagsiekte sheep retrovirus	Wikipedia:Jaagsiekte_sheep_retrovirus	jaagsiekte sheep retrovirus	true	
NCBITaxon:11757	Mouse mammary tumor virus	Wikipedia:Mouse_mammary_tumor_virus	mouse mammary tumor virus	false	
NCBITaxon:11757	Mouse mammary tumor virus	Wikipedia:Mouse_mammary_tumor_virus	mouse mammary tumor virus	true	
NCBITaxon:11768	Feline leukemia virus	Wikidata:Q769471	feline leukemia virus	false	
NCBITaxon:11768	Feline leukemia virus	Wikidata:Q769471	feline leukemia virus	true	
NCBITaxon:11786	Murine leukemia virus	Wikipedia:Murine_leukemia_virus	murine leukemia virus	false	
NCBITaxon:11786	Murine leukemia virus	Wikipedia:Murine_leukemia_virus	murine leukemia virus	true	
NCBITaxon:11788	Abelson murine leukemia virus	Wikipedia:Abelson_murine_leukemia_virus	abelson murine leukemia virus	false	
NCBITaxon:11788	Abelson murine leukemia virus	Wikipedia:Abelson_murine_leukemia_virus	abelson murine leukemia virus	true	
NCBITaxon:11901	Bovine leukemia virus	Wikidata:Q895365	bovine leukemia virus	false	
NCBITaxon:11901	Bovine leukemia virus	Wikidata:Q895365	bovine leukemia virus	true	
NCBITaxon:1191121	Demodex injai	Wikidata:Q5255923	demodex injai	false	
NCBITaxon:1191121	Demodex injai	Wikidata:Q5255923	demodex injai	true	
NCBITaxon:11978	Feline calicivirus	Wikidata:Q13499373	feline calicivirus	false	
NCBITaxon:11978	Feline calicivirus	Wikidata:Q13499373	feline calicivirus	true	
NCBITaxon:12064	Bovine enterovirus	Wikipedia:Bovine_enterovirus	bovine enterovirus	false	
NCBITaxon:12064	Bovine enterovirus	Wikipedia:Bovine_enterovirus	bovine enterovirus	true	
NCBITaxon:12136	Cricket paralysis virus	Wikidata:Q5185050	cricket paralysis virus	false	
NCBITaxon:12136	Cricket paralysis virus	Wikidata:Q5185050	cricket paralysis virus	true	
NCBITaxon:12618	Chicken anemia virus	Wikipedia:Chicken_anaemia_virus	chicken anaemia virus	false	
NCBITaxon:12618	Chicken anemia virus	Wikipedia:Chicken_anaemia_virus	chicken anaemia virus	true	
NCBITaxon:12643	Ectromelia virus	Wikipedia:Ectromelia_virus	ectromelia virus	false	
NCBITaxon:12643	Ectromelia virus	Wikipedia:Ectromelia_virus	ectromelia virus	true	
NCBITaxon:12657	Equid herpesvirus 2	Wikidata:Q5384504	equine herpesvirus 2	false	
NCBITaxon:12657	Equid herpesvirus 2	Wikidata:Q5384504	equine herpesvirus 2	true	
NCBITaxon:12663	Feline coronavirus	Wikidata:Q454829	feline coronavirus	false	
NCBITaxon:12663	Feline coronavirus	Wikidata:Q454829	feline coronavirus	true	
NCBITaxon:1346	Streptococcus iniae	Wikidata:Q7623354	streptococcus iniae	false	
NCBITaxon:1346	Streptococcus iniae	Wikidata:Q7623354	streptococcus iniae	true	
NCBITaxon:135588	Histomonas meleagridis	Wikipedia:Histomonas_meleagridis	histomonas meleagridis	false	
NCBITaxon:135588	Histomonas meleagridis	Wikipedia:Histomonas_meleagridis	histomonas meleagridis	true	
NCBITaxon:138184	Alcelaphine herpesvirus 2	Wikidata:Q4712990	alcelaphine herpesvirus 2	false	
NCBITaxon:138184	Alcelaphine herpesvirus 2	Wikidata:Q4712990	alcelaphine herpesvirus 2	true	
NCBITaxon:1392	Bacillus anthracis	Wikidata:Q129104	anthrax	false	
NCBITaxon:1392	Bacillus anthracis	Wikidata:Q129104	anthrax	true	
NCBITaxon:143	Borrelia anserina	Wikipedia:Borrelia_anserina	borrelia anserina	false	
NCBITaxon:143	Borrelia anserina	Wikipedia:Borrelia_anserina	borrelia anserina	true	
NCBITaxon:143919	Betanodavirus	Wikidata:Q16975146	betanodavirus	false	
NCBITaxon:143919	Betanodavirus	Wikidata:Q16975146	betanodavirus	true	
NCBITaxon:153250	Cryptocaryon	Wikidata:Q4355890	cryptocaryon	false	
NCBITaxon:153250	Cryptocaryon	Wikidata:Q4355890	cryptocaryon	true	
NCBITaxon:157069	Trichobilharzia regenti	Wikipedia:Trichobilharzia_regenti	trichobilharzia regenti	false	
NCBITaxon:157069	Trichobilharzia regenti	Wikipedia:Trichobilharzia_regenti	trichobilharzia regenti	true	
NCBITaxon:160097	Bovicola bovis	Wikidata:Q9178224	bovicola bovis	false	
NCBITaxon:160097	Bovicola bovis	Wikidata:Q9178224	bovicola bovis	true	
NCBITaxon:1646	Renibacterium salmoninarum	Wikidata:Q16989049	renibacterium salmoninarum	false	
NCBITaxon:1646	Renibacterium salmoninarum	Wikidata:Q16989049	renibacterium salmoninarum	true	
NCBITaxon:170325	Canid herpesvirus 1	Wikidata:Q1033307	canine herpesvirus	false	
NCBITaxon:170325	Canid herpesvirus 1	Wikidata:Q1033307	canine herpesvirus	true	
NCBITaxon:172314	Ljungan virus	Wikipedia:Ljungan_virus	ljungan virus	false	
NCBITaxon:172314	Ljungan virus	Wikipedia:Ljungan_virus	ljungan virus	true	
NCBITaxon:1765	Mycobacterium bovis	Wikipedia:Mycobacterium_bovis	mycobacterium bovis	false	
NCBITaxon:1765	Mycobacterium bovis	Wikipedia:Mycobacterium_bovis	mycobacterium bovis	true	
NCBITaxon:180230	Cyprinid herpesvirus 3	Wikidata:Q386469	koi herpes virus	false	
NCBITaxon:186536	Ebolavirus	Wikidata:Q5331908	ebolavirus	false	
NCBITaxon:186536	Ebolavirus	Wikidata:Q5331908	ebolavirus	true	
NCBITaxon:186536	Ebolavirus	Wikipedia:Ebola_virus	ebola virus	false	
NCBITaxon:186536	Ebolavirus	Wikipedia:Ebola_virus	ebola virus	true	
NCBITaxon:186537	Marburgvirus	Wikidata:Q15728844	marburgvirus	false	
NCBITaxon:186537	Marburgvirus	Wikidata:Q15728844	marburgvirus	true	
NCBITaxon:186540	Sudan ebolavirus	Wikidata:Q7633348	sudan ebolavirus	false	
NCBITaxon:186540	Sudan ebolavirus	Wikidata:Q7633348	sudan ebolavirus	true	
NCBITaxon:186778	Novirhabdovirus	Wikidata:Q268743	novirhabdovirus	false	
NCBITaxon:186778	Novirhabdovirus	Wikidata:Q268743	novirhabdovirus	true	
NCBITaxon:194961	Erbovirus	Wikidata:Q5385174	erbovirus	false	
NCBITaxon:194961	Erbovirus	Wikidata:Q5385174	erbovirus	true	
NCBITaxon:195944	Leucocytozoon	Wikipedia:Leucocytozoon	leucocytozoon	false	
NCBITaxon:195944	Leucocytozoon	Wikipedia:Leucocytozoon	leucocytozoon	true	
NCBITaxon:2099	Mycoplasma hyopneumoniae	Wikipedia:Mycoplasma_hyopneumoniae	mycoplasma hyopneumoniae	false	
NCBITaxon:2099	Mycoplasma hyopneumoniae	Wikipedia:Mycoplasma_hyopneumoniae	mycoplasma hyopneumoniae	true	
NCBITaxon:2100	Mycoplasma hyorhinis	Wikipedia:Mycoplasma_hyorhinis	mycoplasma hyorhinis	false	
NCBITaxon:2100	Mycoplasma hyorhinis	Wikipedia:Mycoplasma_hyorhinis	mycoplasma hyorhinis	true	
NCBITaxon:2109	Mycoplasma synoviae	Wikidata:Q3869067	mycoplasma synoviae	false	
NCBITaxon:2109	Mycoplasma synoviae	Wikidata:Q3869067	mycoplasma synoviae	true	
NCBITaxon:216971	Schistosoma nasale	Wikidata:Q7431532	schistosoma nasale	false	
NCBITaxon:216971	Schistosoma nasale	Wikidata:Q7431532	schistosoma nasale	true	
NCBITaxon:218192	Anoplocephala perfoliata	Wikidata:Q3388255	anoplocephala perfoliata	false	
NCBITaxon:218192	Anoplocephala perfoliata	Wikidata:Q3388255	anoplocephala perfoliata	true	
NCBITaxon:231341	Dactylogyrus vastator	Wikidata:Q3388882	dactylogyrus vastator	false	
NCBITaxon:231341	Dactylogyrus vastator	Wikidata:Q3388882	dactylogyrus vastator	true	
NCBITaxon:237	Flavobacterium	Wikidata:Q140572	flavobacterium	false	
NCBITaxon:237	Flavobacterium	Wikidata:Q140572	flavobacterium	true	
NCBITaxon:240278	Nanophyetus salmincola	Wikidata:Q10335474	nanophyetus salmincola	false	
NCBITaxon:240278	Nanophyetus salmincola	Wikidata:Q10335474	nanophyetus salmincola	true	
NCBITaxon:260964	Henipavirus	Wikidata:Q1481398	henipavirus	false	
NCBITaxon:260964	Henipavirus	Wikidata:Q1481398	henipavirus	true	
NCBITaxon:271932	Tetracapsuloides bryosalmonae	Wikidata:Q7706223	tetracapsuloides bryosalmonae	false	
NCBITaxon:271932	Tetracapsuloides bryosalmonae	Wikidata:Q7706223	tetracapsuloides bryosalmonae	true	
NCBITaxon:28251	Ornithobacterium rhinotracheale	Wikipedia:Ornithobacterium_rhinotracheale	ornithobacterium rhinotracheale	false	
NCBITaxon:28251	Ornithobacterium rhinotracheale	Wikipedia:Ornithobacterium_rhinotracheale	ornithobacterium rhinotracheale	true	
NCBITaxon:28291	Thailand virus	Wikipedia:Thailand_virus	thailand virus	false	
NCBITaxon:28291	Thailand virus	Wikipedia:Thailand_virus	thailand virus	true	
NCBITaxon:28295	Porcine epidemic diarrhea virus	Wikipedia:Porcine_epidemic_diarrhea_virus	porcine epidemic diarrhea virus	false	
NCBITaxon:28295	Porcine epidemic diarrhea virus	Wikipedia:Porcine_epidemic_diarrhea_virus	porcine epidemic diarrhea virus	true	
NCBITaxon:28344	Porcine reproductive and respiratory syndrome virus	Wikipedia:Porcine_reproductive_and_respiratory_syndrome_virus	porcine reproductive and respiratory syndrome virus	false	
NCBITaxon:28344	Porcine reproductive and respiratory syndrome virus	Wikipedia:Porcine_reproductive_and_respiratory_syndrome_virus	porcine reproductive and respiratory syndrome virus	true	
NCBITaxon:29171	Dictyocaulus	Wikidata:Q957759	dictyocaulus	false	
NCBITaxon:29171	Dictyocaulus	Wikidata:Q957759	dictyocaulus	true	
NCBITaxon:29176	Neospora caninum	Wikidata:Q1431408	neospora caninum	false	
NCBITaxon:29176	Neospora caninum	Wikidata:Q1431408	neospora caninum	true	
NCBITaxon:29491	Aeromonas salmonicida subsp. salmonicida	Wikidata:Q4688338	aeromonas salmonicida	false	
NCBITaxon:29491	Aeromonas salmonicida subsp. salmonicida	Wikidata:Q4688338	aeromonas salmonicida	true	
NCBITaxon:29561	Mycoplasma meleagridis	Wikidata:Q3869031	mycoplasma meleagridis	false	
NCBITaxon:29561	Mycoplasma meleagridis	Wikidata:Q3869031	mycoplasma meleagridis	true	
NCBITaxon:308906	Megalocytivirus	Wikidata:Q16985267	megalocytivirus	false	
NCBITaxon:308906	Megalocytivirus	Wikidata:Q16985267	megalocytivirus	true	
NCBITaxon:32595	Babesia divergens	Wikidata:Q1002578	babesia divergens	false	
NCBITaxon:32595	Babesia divergens	Wikidata:Q1002578	babesia divergens	true	
NCBITaxon:33277	Ancylostomatoidea	Wikidata:Q14623417	hookworm	true	
NCBITaxon:34085	Riemerella anatipestifer	Wikipedia:Riemerella_anatipestifer	riemerella anatipestifer	false	
NCBITaxon:34085	Riemerella anatipestifer	Wikipedia:Riemerella_anatipestifer	riemerella anatipestifer	true	
NCBITaxon:34485	Entomophthora muscae	Wikidata:Q1428492	entomophthora muscae	false	
NCBITaxon:34485	Entomophthora muscae	Wikidata:Q1428492	entomophthora muscae	true	
NCBITaxon:34641	Dermanyssus gallinae	Wikipedia:Dermanyssus_gallinae	dermanyssus gallinae	false	
NCBITaxon:34641	Dermanyssus gallinae	Wikipedia:Dermanyssus_gallinae	dermanyssus gallinae	true	
NCBITaxon:348837	Spironucleus salmonicida	Wikidata:Q7578190	spironucleus salmonicida	false	
NCBITaxon:348837	Spironucleus salmonicida	Wikidata:Q7578190	spironucleus salmonicida	true	
NCBITaxon:35244	Bovine herpesvirus 5	Wikidata:Q4950564	bovine herpesvirus 5	false	
NCBITaxon:35244	Bovine herpesvirus 5	Wikidata:Q4950564	bovine herpesvirus 5	true	
