DOID:14451	hyperkalemic periodic paralysis	Wikidata:Q3269843	hyperkalemic periodic paralysis	false	
DOID:14451	hyperkalemic periodic paralysis	Wikidata:Q3269843	hyperkalemic periodic paralysis	true	
DOID:1496	echinococcosis	Wikidata:Q777087	echinococcosis	false	
DOID:1496	echinococcosis	Wikidata:Q777087	echinococcosis	true	
DOID:1570	ectropion	Wikidata:Q662298	ectropion	false	
DOID:1570	ectropion	Wikidata:Q662298	ectropion	true	
DOID:1612	breast cancer	Wikidata:Q6745789	mammary tumor	false	
DOID:1612	breast cancer	Wikidata:Q6745789	mammary tumor	true	
DOID:1731	histoplasmosis	Wikipedia:Histoplasmosis	histoplasmosis	false	
DOID:1731	histoplasmosis	Wikipedia:Histoplasmosis	histoplasmosis	true	
DOID:2113	coccidiosis	Wikipedia:Coccidiosis	coccidiosis	false	
DOID:2113	coccidiosis	Wikipedia:Coccidiosis	coccidiosis	true	
DOID:2123	tularemia	Wikipedia:Tularemia	tularemia	false	
DOID:2123	tularemia	Wikipedia:Tularemia	tularemia	true	
DOID:216	dental caries	Wikidata:Q5259411	dental caries (non-human)	false	
DOID:216	dental caries	Wikidata:Q5259411	dental caries (non-human)	true	
DOID:2297	leptospirosis	Wikidata:Q155098	leptospirosis	false	
DOID:2297	leptospirosis	Wikidata:Q155098	leptospirosis	true	
DOID:2929	Newcastle disease	Wikipedia:Newcastle_disease	newcastle disease	false	
DOID:2929	Newcastle disease	Wikipedia:Newcastle_disease	newcastle disease	true	
DOID:2945	severe acute respiratory syndrome	Wikidata:Q103177	severe acute respiratory syndrome	false	
DOID:2945	severe acute respiratory syndrome	Wikidata:Q103177	severe acute respiratory syndrome	true	
DOID:3209	junctional epidermolysis bullosa	Wikidata:Q6311810	junctional epidermolysis bullosa (veterinary medicine)	false	
DOID:3209	junctional epidermolysis bullosa	Wikidata:Q6311810	junctional epidermolysis bullosa (veterinary medicine)	true	
DOID:3347	osteosarcoma	Wikidata:Q549534	osteosarcoma	false	
DOID:3347	osteosarcoma	Wikidata:Q549534	osteosarcoma	true	
DOID:3355	fibrosarcoma	Wikidata:Q1362453	fibrosarcoma	false	
DOID:3355	fibrosarcoma	Wikidata:Q1362453	fibrosarcoma	true	
DOID:3481	septicemic plague	Wikipedia:Septicemic_plague	septicemic plague	false	
DOID:3481	septicemic plague	Wikipedia:Septicemic_plague	septicemic plague	true	
DOID:3482	plague	Wikipedia:Plague_%28disease%29	plague (disease)	false	
DOID:3482	plague	Wikipedia:Plague_%28disease%29	plague (disease)	true	
DOID:3530	chronic wasting disease	Wikidata:Q1087811	chronic wasting disease	false	
DOID:3530	chronic wasting disease	Wikidata:Q1087811	chronic wasting disease	true	
DOID:3664	mast cell neoplasm	Wikidata:Q6785569	mastocytoma	false	
DOID:3664	mast cell neoplasm	Wikidata:Q6785569	mastocytoma	true	
DOID:4231	histiocytoma	Wikidata:Q5773037	histiocytoma (dog)	false	
DOID:4231	histiocytoma	Wikidata:Q5773037	histiocytoma (dog)	true	
DOID:4327	Marburg hemorrhagic fever	Wikidata:Q167264	marburg virus disease	false	
DOID:4327	Marburg hemorrhagic fever	Wikidata:Q167264	marburg virus disease	true	
DOID:4492	avian influenza	Wikidata:Q43987	avian influenza	false	
DOID:4492	avian influenza	Wikidata:Q43987	avian influenza	true	
DOID:4974	actinobacillosis	Wikipedia:Actinobacillosis	actinobacillosis	false	
DOID:4974	actinobacillosis	Wikipedia:Actinobacillosis	actinobacillosis	true	
DOID:5052	melioidosis	Wikipedia:Melioidosis	melioidosis	false	
DOID:5052	melioidosis	Wikipedia:Melioidosis	melioidosis	true	
DOID:5434	scrapie	Wikipedia:Scrapie	scrapie	false	
DOID:5434	scrapie	Wikipedia:Scrapie	scrapie	true	
DOID:5435	variant Creutzfeldt-Jakob disease	Wikidata:Q154666	bovine spongiform encephalopathy	false	
DOID:5435	variant Creutzfeldt-Jakob disease	Wikidata:Q154666	bovine spongiform encephalopathy	true	
DOID:552	pneumonia	Wikidata:Q7206004	pneumonia (non-human)	false	
DOID:552	pneumonia	Wikidata:Q7206004	pneumonia (non-human)	true	
DOID:5805	subvalvular aortic stenosis	Wikidata:Q7632441	subvalvular aortic stenosis (non-human)	false	
DOID:5805	subvalvular aortic stenosis	Wikidata:Q7632441	subvalvular aortic stenosis (non-human)	true	
DOID:627	severe combined immunodeficiency	Wikidata:Q7457844	severe combined immunodeficiency (non-human)	false	
DOID:627	severe combined immunodeficiency	Wikidata:Q7457844	severe combined immunodeficiency (non-human)	true	
DOID:7998	hyperthyroidism	Wikidata:Q16499	hyperthyroidism	false	
DOID:7998	hyperthyroidism	Wikidata:Q16499	hyperthyroidism	true	
DOID:84	osteochondritis dissecans	Wikidata:Q127556	osteochondritis dissecans	false	
DOID:84	osteochondritis dissecans	Wikidata:Q127556	osteochondritis dissecans	true	
DOID:8469	influenza	Wikidata:Q2840	influenza	false	
DOID:8469	influenza	Wikidata:Q2840	influenza	true	
DOID:8580	malignant histiocytosis	Wikidata:Q164952	malignant histiocytosis	false	
DOID:8580	malignant histiocytosis	Wikidata:Q164952	malignant histiocytosis	true	
DOID:8729	milker's nodule	Wikidata:Q7254707	pseudocowpox	false	
DOID:8729	milker's nodule	Wikidata:Q7254707	pseudocowpox	true	
DOID:8771	contagious pustular dermatitis	Wikipedia:Sheeppox	sheeppox	false	
DOID:8771	contagious pustular dermatitis	Wikipedia:Sheeppox	sheeppox	true	
DOID:8956	cowpox	Wikidata:Q1066011	cowpox	false	
DOID:8956	cowpox	Wikidata:Q1066011	cowpox	true	
DOID:9370	exophthalmos	Wikidata:Q684383	exophthalmos	false	
DOID:9370	exophthalmos	Wikidata:Q684383	exophthalmos	true	
DOID:9790	toxocariasis	Wikidata:Q1345113	toxocariasis	false	
DOID:9790	toxocariasis	Wikidata:Q1345113	toxocariasis	true	
DOID:9965	toxoplasmosis	Wikidata:Q154878	toxoplasmosis	false	
DOID:9965	toxoplasmosis	Wikidata:Q154878	toxoplasmosis	true	
Wikidata:Q103177	severe acute respiratory syndrome	DOID:2945	severe acute respiratory syndrome	false	
Wikidata:Q103177	severe acute respiratory syndrome	DOID:2945	severe acute respiratory syndrome	true	
Wikidata:Q1033316	ehrlichiosis (canine)	DOID:10242	ehrlichiosis	false	
Wikidata:Q1033316	ehrlichiosis (canine)	DOID:10242	ehrlichiosis	true	
Wikidata:Q1066011	cowpox	DOID:8956	cowpox	false	
Wikidata:Q1066011	cowpox	DOID:8956	cowpox	true	
Wikidata:Q1087811	chronic wasting disease	DOID:3530	chronic wasting disease	false	
Wikidata:Q1087811	chronic wasting disease	DOID:3530	chronic wasting disease	true	
Wikidata:Q1162694	keratoconjunctivitis sicca	DOID:12895	keratoconjunctivitis sicca	false	
Wikidata:Q1162694	keratoconjunctivitis sicca	DOID:12895	keratoconjunctivitis sicca	true	
Wikidata:Q11752015	feline viral rhinotracheitis	DOID:0050084	rhinotracheitis	false	
Wikidata:Q11752015	feline viral rhinotracheitis	DOID:0050084	rhinotracheitis	true	
Wikidata:Q127556	osteochondritis dissecans	DOID:84	osteochondritis dissecans	false	
Wikidata:Q127556	osteochondritis dissecans	DOID:84	osteochondritis dissecans	true	
Wikidata:Q1327273	entropion	DOID:12397	entropion	false	
Wikidata:Q1327273	entropion	DOID:12397	entropion	true	
Wikidata:Q1345113	toxocariasis	DOID:9790	toxocariasis	false	
Wikidata:Q1345113	toxocariasis	DOID:9790	toxocariasis	true	
Wikidata:Q1362453	fibrosarcoma	DOID:3355	fibrosarcoma	false	
Wikidata:Q1362453	fibrosarcoma	DOID:3355	fibrosarcoma	true	
Wikidata:Q1364270	hypertrophic cardiomyopathy	DOID:11984	hypertrophic cardiomyopathy	false	
Wikidata:Q1364270	hypertrophic cardiomyopathy	DOID:11984	hypertrophic cardiomyopathy	true	
Wikidata:Q154666	bovine spongiform encephalopathy	DOID:5435	variant Creutzfeldt-Jakob disease	false	
Wikidata:Q154666	bovine spongiform encephalopathy	DOID:5435	variant Creutzfeldt-Jakob disease	true	
Wikidata:Q154878	toxoplasmosis	DOID:9965	toxoplasmosis	false	
Wikidata:Q154878	toxoplasmosis	DOID:9965	toxoplasmosis	true	
Wikidata:Q155098	leptospirosis	DOID:2297	leptospirosis	false	
Wikidata:Q155098	leptospirosis	DOID:2297	leptospirosis	true	
Wikidata:Q156050	brucellosis	DOID:11077	brucellosis	false	
Wikidata:Q156050	brucellosis	DOID:11077	brucellosis	true	
Wikidata:Q163865	scurvy	DOID:13724	scurvy	false	
Wikidata:Q163865	scurvy	DOID:13724	scurvy	true	
Wikidata:Q164727	psittacosis	DOID:11262	ornithosis	false	
Wikidata:Q164727	psittacosis	DOID:11262	ornithosis	true	
Wikidata:Q164818	q fever	DOID:11100	Q fever	false	
Wikidata:Q164818	q fever	DOID:11100	Q fever	true	
Wikidata:Q164952	malignant histiocytosis	DOID:8580	malignant histiocytosis	false	
Wikidata:Q164952	malignant histiocytosis	DOID:8580	malignant histiocytosis	true	
Wikidata:Q16499	hyperthyroidism	DOID:7998	hyperthyroidism	false	
Wikidata:Q16499	hyperthyroidism	DOID:7998	hyperthyroidism	true	
Wikidata:Q167264	marburg virus disease	DOID:4327	Marburg hemorrhagic fever	false	
Wikidata:Q167264	marburg virus disease	DOID:4327	Marburg hemorrhagic fever	true	
Wikidata:Q1713499	megaesophagus	DOID:13186	megaesophagus	false	
Wikidata:Q1713499	megaesophagus	DOID:13186	megaesophagus	true	
Wikidata:Q1878776	lymphocytic choriomeningitis	DOID:12155	lymphocytic choriomeningitis	false	
Wikidata:Q1878776	lymphocytic choriomeningitis	DOID:12155	lymphocytic choriomeningitis	true	
Wikidata:Q2090711	thelaziasis	DOID:0050261	thelaziasis	false	
Wikidata:Q2090711	thelaziasis	DOID:0050261	thelaziasis	true	
Wikidata:Q221547	coenurosis	DOID:0050251	coenurosis	false	
Wikidata:Q221547	coenurosis	DOID:0050251	coenurosis	true	
Wikidata:Q2840	influenza	DOID:8469	influenza	false	
Wikidata:Q2840	influenza	DOID:8469	influenza	true	
Wikidata:Q3269843	hyperkalemic periodic paralysis	DOID:14451	hyperkalemic periodic paralysis	false	
Wikidata:Q3269843	hyperkalemic periodic paralysis	DOID:14451	hyperkalemic periodic paralysis	true	
Wikidata:Q327005	glanders	DOID:13444	glanders	false	
Wikidata:Q327005	glanders	DOID:13444	glanders	true	
Wikidata:Q3270174	balanoposthitis	DOID:13031	balanoposthitis	false	
Wikidata:Q3270174	balanoposthitis	DOID:13031	balanoposthitis	true	
Wikidata:Q39222	rabies	DOID:11260	rabies	false	
Wikidata:Q39222	rabies	DOID:11260	rabies	true	
Wikidata:Q43987	avian influenza	DOID:4492	avian influenza	false	
Wikidata:Q43987	avian influenza	DOID:4492	avian influenza	true	
Wikidata:Q5259411	dental caries (non-human)	DOID:216	dental caries	false	
Wikidata:Q5259411	dental caries (non-human)	DOID:216	dental caries	true	
Wikidata:Q5331908	ebolavirus	Wikipedia:Ebola_virus	ebola virus	false	
Wikidata:Q5331908	ebolavirus	Wikipedia:Ebola_virus	ebola virus	true	
Wikidata:Q539728	hemangiosarcoma	DOID:0001816	angiosarcoma	false	
Wikidata:Q539728	hemangiosarcoma	DOID:0001816	angiosarcoma	true	
Wikidata:Q549534	osteosarcoma	DOID:3347	osteosarcoma	false	
Wikidata:Q549534	osteosarcoma	DOID:3347	osteosarcoma	true	
Wikidata:Q5773037	histiocytoma (dog)	DOID:4231	histiocytoma	false	
Wikidata:Q5773037	histiocytoma (dog)	DOID:4231	histiocytoma	true	
Wikidata:Q6311810	junctional epidermolysis bullosa (veterinary medicine)	DOID:3209	junctional epidermolysis bullosa	false	
Wikidata:Q6311810	junctional epidermolysis bullosa (veterinary medicine)	DOID:3209	junctional epidermolysis bullosa	true	
Wikidata:Q641605	exocrine pancreatic insufficiency	DOID:13316	exocrine pancreatic insufficiency	false	
Wikidata:Q641605	exocrine pancreatic insufficiency	DOID:13316	exocrine pancreatic insufficiency	true	
Wikidata:Q662298	ectropion	DOID:1570	ectropion	false	
Wikidata:Q662298	ectropion	DOID:1570	ectropion	true	
Wikidata:Q6745789	mammary tumor	DOID:1612	breast cancer	false	
Wikidata:Q6745789	mammary tumor	DOID:1612	breast cancer	true	
Wikidata:Q6785569	mastocytoma	DOID:3664	mast cell neoplasm	false	
Wikidata:Q6785569	mastocytoma	DOID:3664	mast cell neoplasm	true	
Wikidata:Q684383	exophthalmos	DOID:9370	exophthalmos	false	
Wikidata:Q684383	exophthalmos	DOID:9370	exophthalmos	true	
Wikidata:Q7206004	pneumonia (non-human)	DOID:552	pneumonia	false	
Wikidata:Q7206004	pneumonia (non-human)	DOID:552	pneumonia	true	
Wikidata:Q7254707	pseudocowpox	DOID:8729	milker's nodule	false	
Wikidata:Q7254707	pseudocowpox	DOID:8729	milker's nodule	true	
Wikidata:Q7457844	severe combined immunodeficiency (non-human)	DOID:627	severe combined immunodeficiency	false	
Wikidata:Q7457844	severe combined immunodeficiency (non-human)	DOID:627	severe combined immunodeficiency	true	
Wikidata:Q7632441	subvalvular aortic stenosis (non-human)	DOID:5805	subvalvular aortic stenosis	false	
Wikidata:Q7632441	subvalvular aortic stenosis (non-human)	DOID:5805	subvalvular aortic stenosis	true	
Wikidata:Q777087	echinococcosis	DOID:1496	echinococcosis	false	
Wikidata:Q777087	echinococcosis	DOID:1496	echinococcosis	true	
Wikidata:Q815753	filariasis	DOID:1080	filariasis	false	
Wikidata:Q815753	filariasis	DOID:1080	filariasis	true	
Wikipedia:Actinobacillosis	actinobacillosis	DOID:4974	actinobacillosis	false	
Wikipedia:Actinobacillosis	actinobacillosis	DOID:4974	actinobacillosis	true	
Wikipedia:Aspergillosis	aspergillosis	DOID:13564	aspergillosis	false	
Wikipedia:Aspergillosis	aspergillosis	DOID:13564	aspergillosis	true	
Wikipedia:Botulism	botulism	DOID:11976	botulism	false	
Wikipedia:Botulism	botulism	DOID:11976	botulism	true	
Wikipedia:Bubonic_plague	bubonic plague	DOID:10773	bubonic plague	false	
Wikipedia:Bubonic_plague	bubonic plague	DOID:10773	bubonic plague	true	
Wikipedia:Campylobacteriosis	campylobacteriosis	DOID:13622	campylobacteriosis	false	
Wikipedia:Campylobacteriosis	campylobacteriosis	DOID:13622	campylobacteriosis	true	
Wikipedia:Cat_scratch_disease	cat scratch disease	DOID:11258	cat-scratch disease	false	
Wikipedia:Cat_scratch_disease	cat scratch disease	DOID:11258	cat-scratch disease	true	
Wikipedia:Coccidiosis	coccidiosis	DOID:2113	coccidiosis	false	
Wikipedia:Coccidiosis	coccidiosis	DOID:2113	coccidiosis	true	
Wikipedia:Ebola_virus	ebola virus	Wikidata:Q5331908	ebolavirus	false	
Wikipedia:Ebola_virus	ebola virus	Wikidata:Q5331908	ebolavirus	true	
Wikipedia:Erysipelas	erysipelas	DOID:11330	erysipelas	false	
Wikipedia:Erysipelas	erysipelas	DOID:11330	erysipelas	true	
Wikipedia:Erysipeloid	erysipeloid	DOID:0050061	erysipeloid	false	
Wikipedia:Erysipeloid	erysipeloid	DOID:0050061	erysipeloid	true	
Wikipedia:Histoplasmosis	histoplasmosis	DOID:1731	histoplasmosis	false	
Wikipedia:Histoplasmosis	histoplasmosis	DOID:1731	histoplasmosis	true	
Wikipedia:Japanese_encephalitis	japanese encephalitis	DOID:10844	Japanese encephalitis	false	
Wikipedia:Japanese_encephalitis	japanese encephalitis	DOID:10844	Japanese encephalitis	true	
Wikipedia:Louping_ill	louping ill	DOID:10250	louping ill	false	
Wikipedia:Louping_ill	louping ill	DOID:10250	louping ill	true	
Wikipedia:Melioidosis	melioidosis	DOID:5052	melioidosis	false	
Wikipedia:Melioidosis	melioidosis	DOID:5052	melioidosis	true	
Wikipedia:Myiasis	myiasis	DOID:11080	myiasis	false	
Wikipedia:Myiasis	myiasis	DOID:11080	myiasis	true	
Wikipedia:Newcastle_disease	newcastle disease	DOID:2929	Newcastle disease	false	
Wikipedia:Newcastle_disease	newcastle disease	DOID:2929	Newcastle disease	true	
Wikipedia:Pasteurellosis	pasteurellosis	DOID:11055	pasteurellosis	false	
Wikipedia:Pasteurellosis	pasteurellosis	DOID:11055	pasteurellosis	true	
Wikipedia:Plague_%28disease%29	plague (disease)	DOID:3482	plague	false	
Wikipedia:Plague_%28disease%29	plague (disease)	DOID:3482	plague	true	
Wikipedia:Pneumonic_plague	pneumonic plague	DOID:10398	pneumonic plague	false	
Wikipedia:Pneumonic_plague	pneumonic plague	DOID:10398	pneumonic plague	true	
Wikipedia:Rift_Valley_fever	rift valley fever	DOID:1328	Rift Valley fever	false	
Wikipedia:Rift_Valley_fever	rift valley fever	DOID:1328	Rift Valley fever	true	
Wikipedia:Rocky_Mountain_spotted_fever	rocky mountain spotted fever	DOID:0050052	Rocky Mountain spotted fever	false	
Wikipedia:Rocky_Mountain_spotted_fever	rocky mountain spotted fever	DOID:0050052	Rocky Mountain spotted fever	true	
Wikipedia:Schistosomiasis	schistosomiasis	DOID:1395	schistosomiasis	false	
Wikipedia:Schistosomiasis	schistosomiasis	DOID:1395	schistosomiasis	true	
Wikipedia:Scrapie	scrapie	DOID:5434	scrapie	false	
Wikipedia:Scrapie	scrapie	DOID:5434	scrapie	true	
Wikipedia:Scrub_typhus	scrub typhus	DOID:13371	scrub typhus	false	
Wikipedia:Scrub_typhus	scrub typhus	DOID:13371	scrub typhus	true	
Wikipedia:Septicemic_plague	septicemic plague	DOID:3481	septicemic plague	false	
Wikipedia:Septicemic_plague	septicemic plague	DOID:3481	septicemic plague	true	
Wikipedia:Sheeppox	sheeppox	DOID:8771	contagious pustular dermatitis	false	
Wikipedia:Sheeppox	sheeppox	DOID:8771	contagious pustular dermatitis	true	
Wikipedia:Tularemia	tularemia	DOID:2123	tularemia	false	
Wikipedia:Tularemia	tularemia	DOID:2123	tularemia	true	
